Ignaux,09,09000
Illartein,09,09000
Ilhat,09,09000
Illier-et-Laramade,09,09000
Les Issards,09,09000
Justiniac,09,09000
Labatut,09,09000
Lacave,09,09000
Lacourt,09,09000
Lagarde,09,09000
Lanoux,09,09000
Lapège,09,09000
Lapenne,09,09000
Larbont,09,09000
Larcat,09,09000
Larnat,09,09000
Laroque-d'Olmes,09,09102
Lasserre,09,09000
Lassur,09,09000
Lavelanet,09,09202
Léran,09,09000
Lercoul,09,09000
Lescousse,09,09000
Lescure,09,09000
Lesparrou,09,09000
Leychert,09,09000
Lézat-sur-Lèze,09,09000
Lieurac,09,09000
Limbrassac,09,09000
Lissac,09,09000
Lordat,09,09000
Loubaut,09,09000
Loubens,09,09000
Loubières,09,09000
Ludiès,09,09000
Luzenac,09,09000
Madière,09,09000
Malegoude,09,09000
Malléon,09,09000
Manses,09,09000
Le Mas-d'Azil,09,09000
Massat,09,09000
Mauvezin-de-Prat,09,09000
Mauvezin-de-Sainte-Croix,09,09000
Mazères,09,09104
Méras,09,09000
Mercenac,09,09000
Mercus-Garrabet,09,09000
Mérens-les-Vals,09,09000
Mérigon,09,09000
Miglos,09,09000
Mijanès,09,09000
Mirepoix,09,09103
Monesple,09,09000
Montagagne,09,09000
Montaillou,09,09000
Montardit,09,09000
Montaut,09,09000
Montbel,09,09000
Montégut-en-Couserans,09,09000
Montégut-Plantaurel,09,09000
Montels,09,09000
Montesquieu-Avantès,09,09000
Montfa,09,09000
Montferrier,09,09000
Montgaillard,09,09301
Montgauch,09,09000
Montjoie-en-Couserans,09,09000
Montoulieu,09,09000
Montségur,09,09000
Montseron,09,09000
Moulin-Neuf,09,09000
Moulis,09,09000
Nalzen,09,09000
Nescus,09,09000
Niaux,09,09000
Orgeix,09,09000
Orgibet,09,09000
Orlu,09,09000
Ornolac-Ussat-les-Bains,09,09201
Orus,09,09000
Oust,09,09000
Pailhès,09,09000
Pamiers,09,09401
Pech,09,09000
Péreille,09,09202
Perles-et-Castelet,09,09000
Le Peyrat,09,09000
Le Pla,09,09000
Le Port,09,09000
Prades,09,09000
Pradettes,09,09000
Pradières,09,09000
Prat-Bonrepaux,09,09000
Prayols,09,09000
Le Puch,09,09000
Les Pujols,09,09000
Quérigut,09,09000
Quié,09,09201
Rabat-les-Trois-Seigneurs,09,09201
Raissac,09,09000
Régat,09,09000
Rieucros,09,09000
Rieux-de-Pelleport,09,09401
Rimont,09,09000
Rivèrenert,09,09000
Roquefixade,09,09000
Roquefort-les-Cascades,09,09000
Roumengoux,09,09000
Rouze,09,09000
Sabarat,09,09000
Saint-Amadou,09,09000
Saint-Amans,09,09000
Saint-Bauzeil,09,09000
Sainte-Croix-Volvestre,09,09000
Saint-Félix-de-Rieutord,09,09000
Saint-Félix-de-Tournegat,09,09000
Sainte-Foi,09,09000
Saint-Girons,09,09203
Saint-Jean-d'Aigues-Vives,09,09202
Saint-Jean-du-Castillonnais,09,09000
Saint-Jean-de-Verges,09,09000
Saint-Jean-du-Falga,09,09401
Saint-Julien-de-Gras-Capou,09,09000
Saint-Lary,09,09000
Saint-Lizier,09,09203
Saint-Martin-de-Caralp,09,09000
Saint-Martin-d'Oydes,09,09000
Saint-Michel,09,09000
Saint-Paul-de-Jarrat,09,09301
Saint-Pierre-de-Rivière,09,09301
Saint-Quentin-la-Tour,09,09000
Saint-Quirc,09,09000
Saint-Victor-Rouzaud,09,09000
Saint-Ybars,09,09000
Salsein,09,09000
Saurat,09,09000
Sautel,09,09000
Saverdun,09,09105
Savignac-les-Ormeaux,09,09000
Ségura,09,09000
Seix,09,09000
Sem,09,09000
Senconac,09,09000
Lorp-Sentaraille,09,09203
Sentein,09,09000
Sentenac-d'Oust,09,09000
Sentenac-de-Sérou,09,09000
Serres-sur-Arget,09,09000
Sieuras,09,09000
Siguer,09,09000
Sinsat,09,09000
Sor,09,09000
Sorgeat,09,09000
Soueix-Rogalle,09,09000
Soula,09,09000
Soulan,09,09000
Suc-et-Sentenac,09,09000
Surba,09,09201
Suzan,09,09000
Tabre,09,09000
Tarascon-sur-Ariège,09,09201
Taurignan-Castet,09,09000
Taurignan-Vieux,09,09000
Teilhet,09,09000
Thouars-sur-Arize,09,09000
Tignac,09,09000
La Tour-du-Crieu,09,09101
Tourtouse,09,09000
Tourtrol,09,09000
Trémoulet,09,09000
Troye-d'Ariège,09,09000
Uchentein,09,09000
Unac,09,09000
Unzent,09,09000
Urs,09,09000
Ussat,09,09201
Ustou,09,09000
Vals,09,09000
Varilhes,09,09401
Vaychis,09,09000
Vèbre,09,09000
Ventenac,09,09000
Verdun,09,09000
Vernajoul,09,09000
Vernaux,09,09000
Le Vernet,09,09000
Verniolle,09,09401
Vicdessos,09,09000
Villeneuve,09,09000
Villeneuve-d'Olmes,09,09000
Villeneuve-du-Latou,09,09000
Villeneuve-du-Paréage,09,09000
Vira,09,09000
Viviès,09,09000
Sainte-Suzanne,09,09000
Ailleville,10,10000
Aix-en-Othe,10,10102
Allibaudières,10,10000
Amance,10,10000
Arcis-sur-Aube,10,10106
Arconville,10,10000
Argançon,10,10000
Arrelles,10,10000
Arrembécourt,10,10000
Arrentières,10,10000
Arsonval,10,10000
Assenay,10,10000
Assencières,10,10000
Aubeterre,10,10000
Aulnay,10,10000
Auxon,10,10000
Val-d'Auzon,10,10000
Avant-lès-Marcilly,10,10000
Avant-lès-Ramerupt,10,10000
Avirey-Lingey,10,10000
Avon-la-Pèze,10,10000
Avreuil,10,10000
Bagneux-la-Fosse,10,10000
Bailly-le-Franc,10,10000
Balignicourt,10,10000
Balnot-la-Grange,10,10000
Balnot-sur-Laignes,10,10000
Barberey-Saint-Sulpice,10,10601
Barbuise,10,10000
Baroville,10,10000
Bar-sur-Aube,10,10201
Bar-sur-Seine,10,10105
Bayel,10,10000
Bercenay-en-Othe,10,10000
Bercenay-le-Hayer,10,10000
Bergères,10,10000
Bernon,10,10000
Bertignolles,10,10000
Bérulle,10,10000
Bessy,10,10000
Bétignicourt,10,10000
Beurey,10,10000
Blaincourt-sur-Aube,10,10000
Blignicourt,10,10000
Bligny,10,10000
Les Bordes-Aumont,10,10000
Bossancourt,10,10000
Bouilly,10,10000
Boulages,10,10000
Bouranton,10,10000
Bourdenay,10,10000
Bourguignons,10,10000
Bouy-Luxembourg,10,10000
Bouy-sur-Orvin,10,10000
Bragelogne-Beauvoir,10,10000
Braux,10,10000
Bréviandes,10,10601
Brévonnes,10,10000
Briel-sur-Barse,10,10000
Brienne-la-Vieille,10,10107
Brienne-le-Château,10,10107
Brillecourt,10,10000
Bucey-en-Othe,10,10000
Buchères,10,10601
Buxeuil,10,10000
Buxières-sur-Arce,10,10000
Celles-sur-Ource,10,10000
Chacenay,10,10000
La Chaise,10,10000
Chalette-sur-Voire,10,10000
Chamoy,10,10000
Champfleury,10,10000
Champignol-lez-Mondeville,10,10000
Champigny-sur-Aube,10,10000
Champ-sur-Barse,10,10000
Channes,10,10000
Chaource,10,10000
La Chapelle-Saint-Luc,10,10601
Chapelle-Vallon,10,10000
Chappes,10,10000
Charmont-sous-Barbuise,10,10000
Charmoy,10,10000
Charny-le-Bachot,10,10000
Chaserey,10,10000
Châtres,10,10000
Chauchigny,10,10000
Chaudrey,10,10000
Chauffour-lès-Bailly,10,10000
Chaumesnil,10,10000
Chavanges,10,10000
Le Chêne,10,10000
Chennegy,10,10000
Chervey,10,10000
Chesley,10,10000
Chessy-les-Prés,10,10000
Clérey,10,10000
Coclois,10,10000
Colombé-la-Fosse,10,10000
Colombé-le-Sec,10,10000
Cormost,10,10000
Courcelles-sur-Voire,10,10000
Courceroy,10,10000
Coursan-en-Othe,10,10000
Courtaoult,10,10000
Courtenot,10,10000
Courteranges,10,10000
Courteron,10,10000
Coussegrey,10,10000
Couvignon,10,10000
Crancey,10,10000
Creney-près-Troyes,10,10601
Crésantignes,10,10000
Crespy-le-Neuf,10,10000
Les Croûtes,10,10000
Cunfin,10,10000
Cussangy,10,10000
Dampierre,10,10000
Davrey,10,10000
Dienville,10,10000
Dierrey-Saint-Julien,10,10000
Dierrey-Saint-Pierre,10,10000
Dolancourt,10,10000
Dommartin-le-Coq,10,10000
Donnement,10,10000
Dosches,10,10000
Dosnon,10,10000
Droupt-Saint-Basle,10,10000
Droupt-Sainte-Marie,10,10000
Eaux-Puiseaux,10,10000
Échemines,10,10000
Éclance,10,10000
Éguilly-sous-Bois,10,10000
Engente,10,10000
Épagne,10,10000
Épothémont,10,10000
Ervy-le-Châtel,10,10000
Essoyes,10,10000
Estissac,10,10000
Étourvy,10,10000
Étrelles-sur-Aube,10,10000
Faux-Villecerf,10,10000
Fay-lès-Marcilly,10,10000
Fays-la-Chapelle,10,10000
Ferreux-Quincey,10,10000
Feuges,10,10000
Fontaine,10,10000
Fontaine-les-Grès,10,10000
Fontaine-Mâcon,10,10000
Fontenay-de-Bossery,10,10000
Fontette,10,10000
Fontvannes,10,10000
La Fosse-Corduan,10,10000
Fouchères,10,10000
Fralignes,10,10000
Fravaux,10,10000
Fresnay,10,10000
Fresnoy-le-Château,10,10000
Fuligny,10,10000
Gélannes,10,10000
Géraudot,10,10000
Les Grandes-Chapelles,10,10000
Grandville,10,10000
Les Granges,10,10000
Gumery,10,10000
Gyé-sur-Seine,10,10000
Hampigny,10,10000
Herbisse,10,10000
Isle-Aumont,10,10000
Isle-Aubigny,10,10000
Jasseines,10,10000
Jaucourt,10,10000
Javernant,10,10000
Jessains,10,10000
Jeugny,10,10000
Joncreuil,10,10000
Jully-sur-Sarce,10,10000
Juvancourt,10,10000
Juvanzé,10,10000
Juzanvigny,10,10000
Lagesse,10,10000
Laines-aux-Bois,10,10000
Landreville,10,10000
Lantages,10,10000
Lassicourt,10,10000
Laubressel,10,10000
Lavau,10,10601
Lentilles,10,10000
Lesmont,10,10000
Lévigny,10,10000
Lhuître,10,10000
Lignières,10,10000
Lignol-le-Château,10,10000
Lirey,10,10000
Loches-sur-Ource,10,10000
La Loge-aux-Chèvres,10,10000
La Loge-Pomblin,10,10000
Les Loges-Margueron,10,10000
Longchamp-sur-Aujon,10,10000
Longeville-sur-Mogne,10,10000
Longpré-le-Sec,10,10000
Longsols,10,10000
Longueville-sur-Aube,10,10000
La Louptière-Thénard,10,10000
Lusigny-sur-Barse,10,10000
Luyères,10,10000
Macey,10,10000
Machy,10,10000
Magnant,10,10000
Magnicourt,10,10000
Magny-Fouchard,10,10000
Mailly-le-Camp,10,10000
Maison-des-Champs,10,10000
Maisons-lès-Chaource,10,10000
Maisons-lès-Soulaines,10,10000
Maizières-la-Grande-Paroisse,10,10301
Maizières-lès-Brienne,10,10000
Maraye-en-Othe,10,10000
Marcilly-le-Hayer,10,10000
Marigny-le-Châtel,10,10000
Marnay-sur-Seine,10,10000
Marolles-lès-Bailly,10,10000
Marolles-sous-Lignières,10,10000
Mathaux,10,10000
Maupas,10,10000
Mergey,10,10000
Le Mériot,10,10000
Merrey-sur-Arce,10,10000
Méry-sur-Seine,10,10000
Mesgrigny,10,10000
Mesnil-la-Comtesse,10,10000
Mesnil-Lettre,10,10000
Mesnil-Saint-Loup,10,10000
Mesnil-Saint-Père,10,10000
Mesnil-Sellières,10,10000
Messon,10,10000
Metz-Robert,10,10000
Meurville,10,10000
Molins-sur-Aube,10,10000
Montaulin,10,10000
Montceaux-lès-Vaudes,10,10000
Montfey,10,10000
Montgueux,10,10000
Montiéramey,10,10000
Montier-en-l'Isle,10,10000
Montigny-les-Monts,10,10000
Montmartin-le-Haut,10,10000
Montmorency-Beaufort,10,10000
Montpothier,10,10000
Montreuil-sur-Barse,10,10000
Montsuzain,10,10000
Morembert,10,10000
Morvilliers,10,10000
La Motte-Tilly,10,10000
Moussey,10,10000
Mussy-sur-Seine,10,10000
Neuville-sur-Seine,10,10000
Neuville-sur-Vanne,10,10000
Noé-les-Mallets,10,10000
Les Noës-près-Troyes,10,10601
Nogent-en-Othe,10,10000
Nogent-sur-Aube,10,10000
Nogent-sur-Seine,10,10202
Nozay,10,10000
Onjon,10,10000
Origny-le-Sec,10,10000
Ormes,10,10000
Ortillon,10,10000
Orvilliers-Saint-Julien,10,10000
Ossey-les-Trois-Maisons,10,10000
Paisy-Cosdon,10,10102
Palis,10,10000
Pargues,10,10000
Pars-lès-Chavanges,10,10000
Pars-lès-Romilly,10,10301
Le Pavillon-Sainte-Julie,10,10000
Payns,10,10000
Pel-et-Der,10,10000
Périgny-la-Rose,10,10000
Perthes-lès-Brienne,10,10000
Petit-Mesnil,10,10000
Piney,10,10000
Plaines-Saint-Lange,10,10000
Plancy-l'Abbaye,10,10000
Planty,10,10000
Plessis-Barbuise,10,10000
Poivres,10,10000
Poligny,10,10000
Polisot,10,10000
Polisy,10,10000
Pont-Sainte-Marie,10,10601
Pont-sur-Seine,10,10000
Pouan-les-Vallées,10,10000
Pougy,10,10000
Pouy-sur-Vannes,10,10000
Praslin,10,10000
Précy-Notre-Dame,10,10000
Précy-Saint-Martin,10,10000
Prémierfait,10,10000
Proverville,10,10201
Prugny,10,10000
Prunay-Belleville,10,10000
Prusy,10,10000
Puits-et-Nuisement,10,10000
Racines,10,10000
Radonvilliers,10,10000
Ramerupt,10,10000
Rances,10,10000
Rhèges,10,10000
Les Riceys,10,10000
Rigny-la-Nonneuse,10,10000
Rigny-le-Ferron,10,10000
Rilly-Sainte-Syre,10,10000
La Rivière-de-Corps,10,10601
Romilly-sur-Seine,10,10301
Roncenay,10,10000
Rosières-près-Troyes,10,10601
Rosnay-l'Hôpital,10,10000
La Rothière,10,10000
Rouilly-Sacey,10,10000
Rouilly-Saint-Loup,10,10000
Rouvres-les-Vignes,10,10000
Rumilly-lès-Vaudes,10,10000
Ruvigny,10,10000
Saint-André-les-Vergers,10,10601
Saint-Aubin,10,10000
Saint-Benoist-sur-Vanne,10,10000
Saint-Benoît-sur-Seine,10,10000
Saint-Christophe-Dodinicourt,10,10000
Saint-Étienne-sous-Barbuise,10,10000
Saint-Flavy,10,10000
Saint-Germain,10,10601
Saint-Hilaire-sous-Romilly,10,10000
Saint-Jean-de-Bonneval,10,10000
Saint-Julien-les-Villas,10,10601
Saint-Léger-près-Troyes,10,10000
Saint-Léger-sous-Brienne,10,10000
Saint-Léger-sous-Margerie,10,10000
Saint-Loup-de-Buffigny,10,10000
Saint-Lupien,10,10000
Saint-Lyé,10,10104
Saint-Mards-en-Othe,10,10000
Saint-Martin-de-Bossenay,10,10000
Sainte-Maure,10,10601
Saint-Mesmin,10,10000
Saint-Nabord-sur-Aube,10,10000
Saint-Nicolas-la-Chapelle,10,10000
Saint-Oulph,10,10000
Saint-Parres-aux-Tertres,10,10601
Saint-Parres-lès-Vaudes,10,10000
Saint-Phal,10,10000
Saint-Pouange,10,10000
Saint-Remy-sous-Barbuise,10,10000
Sainte-Savine,10,10601
Saint-Thibault,10,10000
Saint-Usage,10,10000
Salon,10,10000
Saulcy,10,10000
La Saulsotte,10,10000
Savières,10,10000
Semoine,10,10000
Soligny-les-Étangs,10,10000
Sommeval,10,10000
Soulaines-Dhuys,10,10000
Souligny,10,10000
Spoy,10,10000
Thennelières,10,10000
Thieffrain,10,10000
Thil,10,10000
Thors,10,10000
Torcy-le-Grand,10,10106
Torcy-le-Petit,10,10000
Torvilliers,10,10000
Traînel,10,10000
Trancault,10,10000
Trannes,10,10000
Trouans,10,10000
Troyes,10,10601
Turgy,10,10000
Unienville,10,10000
Urville,10,10000
Vailly,10,10000
Vallant-Saint-Georges,10,10000
Vallentigny,10,10000
Vallières,10,10000
Vanlay,10,10000
Vauchassis,10,10000
Vauchonvilliers,10,10000
Vaucogne,10,10000
Vaudes,10,10000
Vaupoisson,10,10000
Vendeuvre-sur-Barse,10,10101
La Vendue-Mignot,10,10000
Vernonvilliers,10,10000
Verpillières-sur-Ource,10,10000
Verricourt,10,10000
Verrières,10,10601
Viâpres-le-Petit,10,10000
Villacerf,10,10000
Villadin,10,10000
La Ville-aux-Bois,10,10000
Villechétif,10,10601
Villeloup,10,10000
Villemaur-sur-Vanne,10,10000
Villemereuil,10,10000
Villemoiron-en-Othe,10,10000
Villemorien,10,10000
Villemoyenne,10,10000
Villenauxe-la-Grande,10,10103
La Villeneuve-au-Châtelot,10,10000
Villeneuve-au-Chemin,10,10000
La Villeneuve-au-Chêne,10,10000
Villeret,10,10000
Villery,10,10000
Ville-sous-la-Ferté,10,10000
Ville-sur-Arce,10,10000
Ville-sur-Terre,10,10000
Villette-sur-Aube,10,10000
Villiers-Herbisse,10,10000
Villiers-le-Bois,10,10000
Villiers-sous-Praslin,10,10000
Villy-en-Trodes,10,10000
Villy-le-Bois,10,10000
Villy-le-Maréchal,10,10000
Vinets,10,10000
Virey-sous-Bar,10,10000
Vitry-le-Croisé,10,10000
Viviers-sur-Artaut,10,10000
Voigny,10,10000
Vosnon,10,10000
Voué,10,10000
Vougrey,10,10000
Vulaines,10,10000
Yèvres-le-Petit,10,10000
Aigues-Vives,11,11000
Airoux,11,11000
Ajac,11,11000
Alaigne,11,11000
Alairac,11,11000
Albas,11,11000
Albières,11,11000
Alet-les-Bains,11,11000
Alzonne,11,11000
Antugnac,11,11000
Aragon,11,11000
Argeliers,11,11000
Argens-Minervois,11,11000
Armissan,11,11000
Arques,11,11000
Arquettes-en-Val,11,11000
Artigues,11,11000
Arzens,11,11000
Aunat,11,11000
Auriac,11,11000
Axat,11,11000
Azille,11,11000
Badens,11,11000
Bages,11,11000
Bagnoles,11,11000
Baraigne,11,11000
Barbaira,11,11000
Belcaire,11,11000
Belcastel-et-Buc,11,11000
Belflou,11,11000
Belfort-sur-Rebenty,11,11000
Bellegarde-du-Razès,11,11000
Belpech,11,11000
Belvèze-du-Razès,11,11000
Belvianes-et-Cavirac,11,11000
Belvis,11,11000
Berriac,11,11501
Bessède-de-Sault,11,11000
La Bezole,11,11000
Bizanet,11,11000
Bize-Minervois,11,11000
Blomac,11,11000
Bouilhonnac,11,11000
Bouisse,11,11000
Bouriège,11,11000
Bourigeole,11,11000
Le Bousquet,11,11000
Boutenac,11,11000
Bram,11,11107
Brenac,11,11000
Brézilhac,11,11000
Brousses-et-Villaret,11,11000
Brugairolles,11,11000
Les Brunels,11,11000
Bugarach,11,11000
Cabrespine,11,11000
Cahuzac,11,11000
Cailhau,11,11000
Cailhavel,11,11000
Cailla,11,11000
Cambieure,11,11000
Campagna-de-Sault,11,11000
Campagne-sur-Aude,11,11112
Camplong-d'Aude,11,11000
Camps-sur-l'Agly,11,11000
Camurac,11,11000
Canet,11,11000
Capendu,11,11000
Carcassonne,11,11501
Carlipa,11,11000
Cascastel-des-Corbières,11,11000
La Cassaigne,11,11000
Cassaignes,11,11000
Les Cassés,11,11000
Castans,11,11000
Castelnaudary,11,11302
Castelnau-d'Aude,11,11000
Castelreng,11,11000
Caudebronde,11,11000
Caudeval,11,11000
Caunes-Minervois,11,11000
Caunette-sur-Lauquet,11,11000
Caunettes-en-Val,11,11000
Caux-et-Sauzens,11,11000
Cavanac,11,11000
Caves,11,11000
Cazalrenoux,11,11000
Cazilhac,11,11501
Cenne-Monestiés,11,11000
Cépie,11,11000
Chalabre,11,11000
Citou,11,11000
Le Clat,11,11000
Clermont-sur-Lauquet,11,11000
Comigne,11,11000
Comus,11,11000
Conilhac-de-la-Montagne,11,11000
Conilhac-Corbières,11,11000
Conques-sur-Orbiel,11,11105
Corbières,11,11000
Coudons,11,11000
Couffoulens,11,11000
Couiza,11,11112
Counozouls,11,11000
Cournanel,11,11301
Coursan,11,11205
Courtauly,11,11000
La Courtète,11,11000
Coustaussa,11,11112
Coustouge,11,11000
Cruscades,11,11000
Cubières-sur-Cinoble,11,11000
Cucugnan,11,11000
Cumiès,11,11000
Cuxac-Cabardès,11,11000
Cuxac-d'Aude,11,11111
Davejean,11,11000
Dernacueillette,11,11000
La Digne-d'Amont,11,11000
La Digne-d'Aval,11,11301
Donazac,11,11000
Douzens,11,11000
Duilhac-sous-Peyrepertuse,11,11000
Durban-Corbières,11,11000
Embres-et-Castelmaure,11,11000
Escales,11,11000
Escouloubre,11,11000
Escueillens-et-Saint-Just-de-Bélengard,11,11000
Espéraza,11,11112
Espezel,11,11000
Fa,11,11000
Fabrezan,11,11000
Fajac-en-Val,11,11000
Fajac-la-Relenque,11,11000
La Fajolle,11,11000
Fanjeaux,11,11000
Félines-Termenès,11,11000
Fendeille,11,11000
Fenouillet-du-Razès,11,11000
Ferrals-les-Corbières,11,11000
Ferran,11,11000
Festes-et-Saint-André,11,11000
Feuilla,11,11000
Fitou,11,11000
Fleury,11,11203
Floure,11,11000
Fontanès-de-Sault,11,11000
Fontcouverte,11,11000
Fonters-du-Razès,11,11000
Fontiers-Cabardès,11,11000
Fontiès-d'Aude,11,11000
Fontjoncouse,11,11000
La Force,11,11000
Fournes-Cabardès,11,11000
Fourtou,11,11000
Fraisse-Cabardès,11,11000
Fraissé-des-Corbières,11,11000
Gaja-et-Villedieu,11,11000
Gaja-la-Selve,11,11000
Galinagues,11,11000
Gardie,11,11000
Generville,11,11000
Gincla,11,11000
Ginestas,11,11000
Ginoles,11,11109
Gourvieille,11,11000
Gramazie,11,11000
Granès,11,11000
Greffeil,11,11000
Gruissan,11,11110
Gueytes-et-Labastide,11,11000
Homps,11,00154
Hounoux,11,11000
Les Ilhes,11,11000
Issel,11,11000
Jonquières,11,11000
Joucou,11,11000
Labastide-d'Anjou,11,11000
Labastide-en-Val,11,11000
Labastide-Esparbairenque,11,11000
Labécède-Lauragais,11,11000
Lacombe,11,11000
Ladern-sur-Lauquet,11,11000
Lafage,11,11000
Lagrasse,11,11000
Lairière,11,11000
Lanet,11,11000
La Palme,11,11000
Laprade,11,11000
La Redorte,11,11000
Laroque-de-Fa,11,11000
Lasbordes,11,11000
Lasserre-de-Prouille,11,11000
Lastours,11,11000
Laurabuc,11,11000
Laurac,11,11000
Lauraguel,11,11000
Laure-Minervois,11,11000
Lavalette,11,11000
Lespinassière,11,11000
Leuc,11,11000
Leucate,11,11000
Lézignan-Corbières,11,11206
Lignairolles,11,11000
Limousis,11,11000
Limoux,11,11301
Loupia,11,11000
La Louvière-Lauragais,11,11000
Luc-sur-Aude,11,11000
Luc-sur-Orbieu,11,11000
Magrie,11,11301
Mailhac,11,11000
Maisons,11,11000
Malras,11,11000
Malves-en-Minervois,11,11000
Malviès,11,11000
Marcorignan,11,11000
Marquein,11,11000
Marsa,11,11000
Marseillette,11,11000
Les Martys,11,11000
Mas-Cabardès,11,11000
Mas-des-Cours,11,11000
Massac,11,11000
Mas-Saintes-Puelles,11,11000
Mayreville,11,11000
Mayronnes,11,11000
Mazerolles-du-Razès,11,11000
Mazuby,11,11000
Mérial,11,11000
Mézerville,11,11000
Miraval-Cabardes,11,11000
Mirepeisset,11,11000
Mireval-Lauragais,11,11000
Missègre,11,11000
Molandier,11,11000
Molleville,11,11000
Montauriol,11,11000
Montazels,11,11112
Montbrun-des-Corbières,11,11000
Montclar,11,11000
Montferrand,11,11000
Montfort-sur-Boulzane,11,11000
Montgaillard,11,11000
Montgradail,11,11000
Monthaut,11,11000
Montirat,11,11000
Montjardin,11,11000
Montjoi,11,11000
Montlaur,11,11000
Montmaur,11,11000
Montolieu,11,11000
Montréal,11,11000
Montredon-des-Corbières,11,11000
Montséret,11,11000
Monze,11,11000
Moussan,11,11000
Moussoulens,11,11000
Mouthoumet,11,11000
Moux,11,11000
Narbonne,11,11502
Nébias,11,11000
Névian,11,11000
Niort-de-Sault,11,11000
Port-la-Nouvelle,11,11202
Ornaisons,11,11000
Orsans,11,11000
Ouveillan,11,11000
Padern,11,11000
Palairac,11,11000
Palaja,11,11101
Paraza,11,11000
Pauligne,11,11000
Payra-sur-l'Hers,11,11000
Paziols,11,11000
Pécharic-et-le-Py,11,11000
Pech-Luna,11,11000
Pennautier,11,11104
Pépieux,11,11000
Pexiora,11,11000
Peyrefitte-du-Razès,11,11000
Peyrefitte-sur-l'Hers,11,11000
Peyrens,11,11000
Peyriac-de-Mer,11,11000
Peyriac-Minervois,11,11106
Peyrolles,11,11000
Pezens,11,11000
Pieusse,11,11301
Plaigne,11,11000
Plavilla,11,11000
La Pomarède,11,11000
Pomas,11,11000
Pomy,11,11000
Portel-des-Corbières,11,11000
Pouzols-Minervois,11,11000
Pradelles-Cabardès,11,11000
Pradelles-en-Val,11,11000
Preixan,11,11000
Puginier,11,11000
Puichéric,11,11000
Puilaurens,11,11000
Puivert,11,11000
Quillan,11,11109
Quintillan,11,11000
Quirbajou,11,11000
Raissac-d'Aude,11,11000
Raissac-sur-Lampy,11,11000
Rennes-le-Château,11,11000
Rennes-les-Bains,11,11000
Ribaute,11,11000
Ribouisse,11,11000
Ricaud,11,11000
Rieux-en-Val,11,11000
Rieux-Minervois,11,11106
Rivel,11,11000
Rodome,11,11000
Roquecourbe-Minervois,11,11000
Roquefère,11,11000
Roquefeuil,11,11000
Roquefort-de-Sault,11,11000
Roquefort-des-Corbières,11,11000
Roquetaillade,11,11000
Roubia,11,11000
Rouffiac-d'Aude,11,11000
Rouffiac-des-Corbières,11,11000
Roullens,11,11000
Routier,11,11000
Rouvenac,11,11000
Rustiques,11,11000
Saint-Amans,11,11000
Saint-André-de-Roquelongue,11,11000
Saint-Benoît,11,11000
Sainte-Camelle,11,11000
Sainte-Colombe-sur-Guette,11,11000
Sainte-Colombe-sur-l'Hers,11,11000
Saint-Couat-d'Aude,11,11000
Saint-Couat-du-Razès,11,11000
Saint-Denis,11,11000
Sainte-Eulalie,11,11000
Saint-Ferriol,11,11000
Saint-Frichoux,11,11000
Saint-Gaudéric,11,11000
Saint-Hilaire,11,11000
Saint-Jean-de-Barrou,11,11000
Saint-Jean-de-Paracol,11,11000
Saint-Julia-de-Bec,11,11000
Saint-Julien-de-Briola,11,11000
Saint-Just-et-le-Bézu,11,11000
Saint-Laurent-de-la-Cabrerisse,11,11000
Saint-Louis-et-Parahou,11,11000
Saint-Marcel-sur-Aude,11,11108
Saint-Martin-des-Puits,11,11000
Saint-Martin-de-Villereglan,11,11000
Saint-Martin-Lalande,11,11000
Saint-Martin-le-Vieil,11,11000
Saint-Martin-Lys,11,11000
Saint-Michel-de-Lanès,11,11000
Saint-Nazaire-d'Aude,11,11108
Saint-Papoul,11,11000
Saint-Paulet,11,11000
Saint-Pierre-des-Champs,11,11000
Saint-Polycarpe,11,11000
Saint-Sernin,11,11000
Sainte-Valière,11,11000
Saissac,11,11000
Sallèles-Cabardès,11,11000
Sallèles-d'Aude,11,11103
Salles-d'Aude,11,11203
Salles-sur-l'Hers,11,11000
Salsigne,11,11000
Salvezines,11,11000
Salza,11,11000
Seignalens,11,11000
La Serpent,11,11000
Serres,11,11000
Serviès-en-Val,11,11000
Sigean,11,11201
Sonnac-sur-l'Hers,11,11000
Sougraigne,11,11000
Souilhanels,11,11000
Souilhe,11,11000
Soulatgé,11,11000
Soupex,11,11000
Talairan,11,11000
Taurize,11,11000
Termes,11,11000
Terroles,11,11000
Thézan-des-Corbières,11,11000
La Tourette-Cabardès,11,11000
Tournissan,11,11000
Tourouzelle,11,11000
Tourreilles,11,11000
Trassanel,11,11000
Trausse,11,11000
Trèbes,11,11204
Treilles,11,11000
Tréville,11,11000
Tréziers,11,11000
Tuchan,11,11000
Valmigère,11,11000
Ventenac-Cabardès,11,11000
Ventenac-en-Minervois,11,11000
Véraza,11,11000
Verdun-en-Lauragais,11,11000
Verzeille,11,11000
Vignevieille,11,11000
Villalier,11,11105
Villanière,11,11000
Villardebelle,11,11000
Villardonnel,11,11000
Villar-en-Val,11,11000
Villar-Saint-Anselme,11,11000
Villarzel-Cabardès,11,11000
Villarzel-du-Razès,11,11000
Villasavary,11,11000
Villautou,11,11000
Villebazy,11,11000
Villedaigne,11,11000
Villedubert,11,11000
Villefloure,11,11000
Villefort,11,11000
